latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-16.09513,135.97961,339.35,1.25,1.11,2024-10-04,0512,A,85,6.1NRT,313.88,25.48,D
-16.09661,135.96814,338.42,1.25,1.11,2024-10-04,0512,A,84,6.1NRT,313.41,23.47,D
-16.09499,135.97415,342.58,1.25,1.11,2024-10-04,0512,A,88,6.1NRT,313.84,33.41,D
-16.08513,135.97275,333.09,1.25,1.11,2024-10-04,0512,A,74,6.1NRT,313.23,13.5,D
-15.96251,136.29791,364.81,1.2,1.09,2024-10-04,0512,A,100,6.1NRT,311.39,107.83,D
-15.96394,136.28696,354.73,1.2,1.09,2024-10-04,0512,A,97,6.1NRT,308.43,73.43,D
-15.95818,136.30177,335.52,1.19,1.09,2024-10-04,0512,A,81,6.1NRT,310.03,26.13,D
-15.95967,136.29085,347.64,1.2,1.09,2024-10-04,0512,A,92,6.1NRT,309.89,52.91,D
-14.70442,144.43692,326.21,1.91,1.35,2024-10-04,0512,A,72,6.1NRT,302.31,33.73,D
-14.71603,144.36823,324.32,1.89,1.34,2024-10-04,0512,A,64,6.1NRT,306.44,24.72,D
-14.61968,144.39821,332.18,1.9,1.35,2024-10-04,0512,A,78,6.1NRT,304.19,48.04,D
-14.62257,144.38109,327.42,1.9,1.35,2024-10-04,0512,A,67,6.1NRT,306.71,31.52,D
-14.60355,143.59282,339.83,1.66,1.27,2024-10-04,0512,A,87,6.1NRT,294.4,67.98,D
-14.6061,143.57779,346.12,1.65,1.26,2024-10-04,0512,A,91,6.1NRT,299.46,92.28,D
-14.58725,143.62076,340.07,1.67,1.27,2024-10-04,0512,A,77,6.1NRT,298.9,62.69,D
-14.58984,143.60562,385.9,1.66,1.27,2024-10-04,0512,A,100,6.1NRT,304.93,349.56,D
-14.59238,143.59076,356.25,1.66,1.27,2024-10-04,0512,A,98,6.1NRT,300.45,136.22,D
-14.59494,143.57578,333.42,1.65,1.26,2024-10-04,0512,A,66,6.1NRT,300.06,46.18,D
-14.57085,143.64893,341.42,1.68,1.27,2024-10-04,0512,A,88,6.1NRT,300.6,74.15,D
-14.57604,143.61877,339.59,1.67,1.27,2024-10-04,0512,A,86,6.1NRT,300.33,64.29,D
-14.589,143.61533,355.66,1.67,1.27,2024-10-04,0512,A,97,6.1NRT,300.56,134.45,D
-14.59145,143.60034,371.35,1.66,1.27,2024-10-04,0512,A,100,6.1NRT,304.47,229.49,D
-14.59389,143.58539,337.12,1.66,1.27,2024-10-04,0512,A,84,6.1NRT,299.35,58.65,D
-14.59635,143.57036,323.05,1.65,1.26,2024-10-04,0512,A,21,6.1NRT,300.32,21.12,D
-14.57529,143.62857,331.5,1.67,1.27,2024-10-04,0512,A,72,6.1NRT,297.87,41.51,D
-14.57778,143.61339,336.52,1.67,1.27,2024-10-04,0512,A,84,6.1NRT,300.98,57.12,D
-14.58028,143.59822,324.68,1.66,1.27,2024-10-04,0512,A,34,6.1NRT,300.62,23.81,D
-14.55906,143.65681,343.86,1.68,1.27,2024-10-04,0512,A,90,6.1NRT,301.85,82.3,D
-14.56159,143.64154,389.36,1.68,1.27,2024-10-04,0512,A,100,6.1NRT,307.06,392.98,D
-14.56408,143.62646,340.03,1.67,1.27,2024-10-04,0512,A,87,6.1NRT,300.57,67.15,D
-14.55034,143.63962,336.39,1.68,1.27,2024-10-04,0512,A,83,6.1NRT,301.89,56.1,D
-14.55673,143.53218,333.52,1.65,1.26,2024-10-04,0512,A,80,6.1NRT,301.03,47.87,D
-14.55927,143.51692,333.19,1.64,1.26,2024-10-04,0512,A,80,6.1NRT,301.21,47.39,D
-14.54559,143.53018,326.58,1.65,1.26,2024-10-04,0512,A,70,6.1NRT,300.59,31.41,D
-14.54816,143.51485,323.96,1.64,1.26,2024-10-04,0512,A,61,6.1NRT,300.35,25.2,D
-14.52431,143.58824,323.97,1.66,1.27,2024-10-04,0512,A,59,6.1NRT,301.52,23.24,D
-15.65138,135.94469,331.3,1.24,1.11,2024-10-04,0512,A,75,6.1NRT,299.79,25.73,D
-15.64009,135.95464,333.28,1.24,1.11,2024-10-04,0512,A,78,6.1NRT,296.97,28.23,D
-15.63866,135.94791,323.73,1.24,1.11,2024-10-04,0512,A,49,6.1NRT,297.03,11.33,D
-15.62578,135.96916,338.21,1.23,1.1,2024-10-04,0512,A,84,6.1NRT,305.48,34.53,D
-15.62731,135.95782,351.11,1.24,1.1,2024-10-04,0512,A,94,6.1NRT,303.76,68.53,D
-16.09392,130.76924,325,3,1.65,2024-10-04,0512,A,69,6.1NRT,303.65,50.43,D
-16.09252,130.76212,324.1,3,1.65,2024-10-04,0512,A,66,6.1NRT,303.42,45.27,D
-16.01155,128.75525,324,4.28,1.91,2024-10-04,0512,A,55,6.1NRT,300.13,85.83,D
-16.00843,128.75093,322.6,4.28,1.91,2024-10-04,0512,A,51,6.1NRT,299.83,69.22,D
-15.09357,132.284,342.17,2.21,1.44,2024-10-04,0512,A,87,6.1NRT,306.25,98.23,D
-15.09451,132.27936,350.36,2.21,1.44,2024-10-04,0512,A,94,6.1NRT,305.59,144.37,D
-15.06091,132.2341,343.5,2.23,1.45,2024-10-04,0512,A,88,6.1NRT,305.35,108.67,D
-15.06334,132.21376,337.04,2.23,1.45,2024-10-04,0512,A,72,6.1NRT,300.48,80.47,D
-15.06577,132.19336,354.4,2.24,1.45,2024-10-04,0512,A,97,6.1NRT,302.33,194.55,D
-15.01542,132.06096,328.22,2.29,1.47,2024-10-04,0512,A,66,6.1NRT,301.35,51.87,D
-15.01458,132.07495,329,2.29,1.46,2024-10-04,0512,A,67,6.1NRT,300.93,53.38,D
-13.66722,141.61472,336.31,1.27,1.12,2024-10-04,0512,A,85,6.1NRT,305.07,35.9,D
-13.66903,141.60327,324.52,1.26,1.12,2024-10-04,0512,A,54,6.1NRT,304.96,14.08,D
-14.6087,135.10469,349.99,1.35,1.15,2024-10-04,0512,A,93,6.1NRT,312.35,68.81,D
-14.61031,135.09238,364.1,1.35,1.15,2024-10-04,0512,A,100,6.1NRT,312.04,124.86,D
-14.96181,132.29584,331.6,2.19,1.44,2024-10-04,0512,A,56,6.1NRT,307.06,36.4,D
-14.96423,132.27567,332.76,2.2,1.44,2024-10-04,0512,A,55,6.1NRT,308.96,44.19,D
-13.65734,141.61304,331.3,1.27,1.12,2024-10-04,0512,A,81,6.1NRT,302.3,26.66,D
-14.59847,135.10326,333.93,1.35,1.15,2024-10-04,0512,A,77,6.1NRT,313.15,25.66,D
-14.60008,135.09093,336.35,1.35,1.15,2024-10-04,0512,A,80,6.1NRT,311.27,31.04,D
-14.94907,132.29407,350.96,2.19,1.44,2024-10-04,0512,A,94,6.1NRT,308.45,143.91,D
-14.95145,132.27396,351.68,2.2,1.44,2024-10-04,0512,A,95,6.1NRT,309.41,151.35,D
-14.9363,132.29239,332.42,2.19,1.44,2024-10-04,0512,A,72,6.1NRT,298.9,44.81,D
-14.93867,132.27231,352.53,2.2,1.44,2024-10-04,0512,A,95,6.1NRT,301.61,160.93,D
-14.92122,132.31064,331.94,2.19,1.43,2024-10-04,0512,A,40,6.1NRT,304.62,39.11,D
-14.92354,132.2907,338.58,2.19,1.44,2024-10-04,0512,A,85,6.1NRT,305.55,73.87,D
-14.9217,132.30576,334.21,2.19,1.43,2024-10-04,0512,A,61,6.1NRT,305.02,48.94,D
-14.92418,132.28586,335.83,2.19,1.44,2024-10-04,0512,A,79,6.1NRT,305.49,62.39,D
-14.27022,136.65836,328.76,1.1,1.05,2024-10-04,0512,A,55,6.1NRT,305.63,16.47,D
-14.23385,136.59496,338.05,1.11,1.05,2024-10-04,0512,A,81,6.1NRT,306.62,31.43,D
-14.23525,136.58482,362.51,1.11,1.05,2024-10-04,0512,A,100,6.1NRT,306.56,96.03,D
-14.22453,136.59358,343.17,1.11,1.05,2024-10-04,0512,A,89,6.1NRT,305.68,40.99,D
-14.22592,136.58347,342.02,1.11,1.05,2024-10-04,0512,A,88,6.1NRT,303.22,40.94,D
-14.19318,136.75244,322.55,1.09,1.04,2024-10-04,0512,A,0,6.1NRT,301.18,14.45,D
-14.21521,136.59222,345.02,1.11,1.05,2024-10-04,0512,A,90,6.1NRT,306.08,44.74,D
-14.2166,136.58211,330.25,1.11,1.05,2024-10-04,0512,A,51,6.1NRT,304.5,20.26,D
-14.20313,136.61108,345.81,1.11,1.05,2024-10-04,0512,A,91,6.1NRT,309.41,40.95,D
-14.20451,136.60098,339.39,1.11,1.05,2024-10-04,0512,A,86,6.1NRT,306.91,28.94,D
-14.2059,136.59087,338.74,1.11,1.05,2024-10-04,0512,A,77,6.1NRT,304.71,32.17,D
-14.19381,136.60982,338.62,1.11,1.05,2024-10-04,0512,A,85,6.1NRT,309.42,26.25,D
-14.1952,136.59964,366.19,1.11,1.05,2024-10-04,0512,A,100,6.1NRT,310.13,100.54,D
-14.19657,136.58954,364.3,1.11,1.05,2024-10-04,0512,A,100,6.1NRT,306.89,97.42,D
-14.17223,136.69858,323.42,1.1,1.04,2024-10-04,0512,A,39,6.1NRT,304.15,8.77,D
-14.18588,136.59828,350.05,1.11,1.05,2024-10-04,0512,A,94,6.1NRT,308.44,53.04,D
-14.18725,136.5882,351.44,1.11,1.05,2024-10-04,0512,A,95,6.1NRT,307.25,59.74,D
-14.18862,136.57809,344.39,1.11,1.05,2024-10-04,0512,A,90,6.1NRT,306.05,45,D
-14.17289,136.5807,329.05,1.11,1.05,2024-10-04,0512,A,53,6.1NRT,306.42,16.95,D
-14.15936,136.60965,327.96,1.11,1.05,2024-10-04,0512,A,72,6.1NRT,307.91,13.29,D
-14.16077,136.59952,323.65,1.11,1.05,2024-10-04,0512,A,24,6.1NRT,307.22,7.8,D
-14.15145,136.59822,331.35,1.11,1.05,2024-10-04,0512,A,77,6.1NRT,306.53,18.71,D
-14.0752,136.54955,327.31,1.11,1.05,2024-10-04,0512,A,54,6.1NRT,303.93,16.11,D
-14.06585,136.54834,323.19,1.11,1.05,2024-10-04,0512,A,48,6.1NRT,302.24,11.73,D
-14.50431,132.95468,330.65,1.92,1.35,2024-10-04,0512,A,72,6.1NRT,311.41,28.24,D
-14.21748,135.05142,326.92,1.35,1.15,2024-10-04,0512,A,38,6.1NRT,304.84,16.31,D
-14.2057,135.06223,330.45,1.34,1.15,2024-10-04,0512,A,45,6.1NRT,307.16,24.98,D
-14.20726,135.05006,334.89,1.35,1.15,2024-10-04,0512,A,79,6.1NRT,307.18,32.18,D
-13.13456,141.8063,339.79,1.32,1.14,2024-10-04,0512,A,76,6.1NRT,305.99,42.29,D
-13.13648,141.7944,333.04,1.32,1.14,2024-10-04,0512,A,60,6.1NRT,305.41,28.69,D
-13.90492,136.57027,319.23,1.1,1.05,2024-10-04,0512,A,33,6.1NRT,298.96,9.61,D
-14.36124,132.98389,331.2,1.9,1.35,2024-10-04,0512,A,34,6.1NRT,311.06,25.64,D
-13.1219,141.82195,327.45,1.33,1.14,2024-10-04,0512,A,31,6.1NRT,305.18,15.4,D
-13.07725,142.03989,327.39,1.37,1.16,2024-10-04,0512,A,48,6.1NRT,307.5,16.36,D
-13.06699,142.0381,331.65,1.37,1.16,2024-10-04,0512,A,58,6.1NRT,308.34,23.54,D
-13.05674,142.0363,342.8,1.37,1.16,2024-10-04,0512,A,90,6.1NRT,307.96,51.82,D
-13.07899,141.76582,334.98,1.32,1.14,2024-10-04,0512,A,66,6.1NRT,304.67,34.08,D
-14.3096,132.95299,337.46,1.91,1.35,2024-10-04,0512,A,81,6.1NRT,310.88,55.55,D
-14.2976,132.95154,397.02,1.91,1.35,2024-10-04,0512,A,100,6.1NRT,314.41,563.07,D
-14.29971,132.93411,361.56,1.91,1.35,2024-10-04,0512,A,100,6.1NRT,309.04,188.94,D
-13.04108,141.8083,332.23,1.33,1.14,2024-10-04,0512,A,62,6.1NRT,303.74,29.4,D
-14.29272,132.94569,382.26,1.91,1.35,2024-10-04,0512,A,100,6.1NRT,311.76,377.25,D
-13.83362,136.23564,348.13,1.14,1.06,2024-10-04,0512,A,0,6.1NRT,306.8,55.02,D
-12.96292,141.78934,326.87,1.33,1.14,2024-10-04,0512,A,72,6.1NRT,303.4,22.53,D
-13.76188,136.155,331.55,1.15,1.07,2024-10-04,0512,A,65,6.1NRT,306.05,24.42,D
-14.17022,132.59676,345.37,2.02,1.39,2024-10-04,0512,A,90,6.1NRT,308.71,99.5,D
-14.1553,132.58972,325.43,2.02,1.39,2024-10-04,0512,A,17,6.1NRT,308.39,17.66,D
-12.76267,142.149,325.17,1.41,1.18,2024-10-04,0512,A,33,6.1NRT,306.82,12.08,D
-12.76469,142.13631,334.35,1.41,1.18,2024-10-04,0512,A,83,6.1NRT,306,30.79,D
-12.75227,142.14725,326.21,1.41,1.18,2024-10-04,0512,A,48,6.1NRT,308.64,13.85,D
-12.79364,141.82292,327.14,1.34,1.15,2024-10-04,0512,A,73,6.1NRT,306.08,16.57,D
-12.79556,141.81088,343.35,1.34,1.15,2024-10-04,0512,A,85,6.1NRT,306.81,53.38,D
-12.77916,141.78334,322.75,1.34,1.15,2024-10-04,0512,A,0,6.1NRT,303.99,9.45,D
-12.72242,141.81665,324.72,1.35,1.15,2024-10-04,0512,A,60,6.1NRT,305.08,15.65,D
-12.57152,141.8606,340.81,1.36,1.16,2024-10-04,0512,A,79,6.1NRT,308.61,46.18,D
-12.5735,141.84837,352.96,1.36,1.15,2024-10-04,0512,A,91,6.1NRT,310.09,83.81,D
-12.56362,141.85265,334.12,1.36,1.16,2024-10-04,0512,A,76,6.1NRT,308.69,32.78,D
-12.56553,141.84039,325.77,1.36,1.15,2024-10-04,0512,A,42,6.1NRT,307.66,14.19,D
-12.48588,141.81439,353.28,1.36,1.15,2024-10-04,0512,A,91,6.1NRT,310.06,79.77,D
-12.48785,141.80222,393.74,1.35,1.15,2024-10-04,0512,A,100,6.1NRT,317.63,310.5,D
-12.48981,141.79007,424.19,1.35,1.15,2024-10-04,0512,A,100,6.1NRT,320.83,643.39,D
-12.49178,141.77794,387.67,1.35,1.15,2024-10-04,0512,A,100,6.1NRT,309.78,268.68,D
-12.47568,141.81268,327.33,1.36,1.15,2024-10-04,0512,A,30,6.1NRT,307.68,12.97,D
-12.47766,141.80052,376.58,1.35,1.15,2024-10-04,0512,A,100,6.1NRT,311.8,190.48,D
-12.47963,141.78836,378.94,1.35,1.15,2024-10-04,0512,A,100,6.1NRT,309.34,204.24,D
-12.48161,141.77623,410.17,1.35,1.15,2024-10-04,0512,A,100,6.1NRT,308.85,474.92,D
-12.48357,141.76413,336.95,1.35,1.15,2024-10-04,0512,A,86,6.1NRT,293.81,41.07,D
-12.47922,141.80753,352.36,1.36,1.15,2024-10-04,0512,A,90,6.1NRT,310.5,80.64,D
-12.48112,141.79535,380.58,1.35,1.15,2024-10-04,0512,A,100,6.1NRT,316.38,217.59,D
-12.48302,141.78317,408.34,1.35,1.15,2024-10-04,0512,A,100,6.1NRT,317.41,452.98,D
-12.48491,141.77104,379.34,1.35,1.15,2024-10-04,0512,A,94,6.1NRT,307.7,213.33,D
-12.47283,141.78146,334.89,1.35,1.15,2024-10-04,0512,A,56,6.1NRT,299.21,35.79,D
-12.47473,141.76935,340.5,1.35,1.15,2024-10-04,0512,A,58,6.1NRT,292.98,54.31,D
-12.38194,141.95586,337.04,1.39,1.17,2024-10-04,0512,A,86,6.1NRT,307.62,41.41,D
-12.38396,141.94339,326.31,1.39,1.17,2024-10-04,0512,A,74,6.1NRT,304.94,17.52,D
-13.13482,136.10703,325.4,1.14,1.06,2024-10-04,0514,A,0,6.1NRT,307.45,10.83,D
-13.08952,136.01601,327.21,1.15,1.07,2024-10-04,0514,A,62,6.1NRT,306.35,16.91,D
-13.09094,136.00558,323.07,1.15,1.07,2024-10-04,0514,A,31,6.1NRT,305.39,12.09,D
-13.06636,136.04448,326.15,1.15,1.07,2024-10-04,0514,A,50,6.1NRT,308.24,11.6,D
-13.00639,136.01852,331,1.15,1.07,2024-10-04,0514,A,76,6.1NRT,307.01,16.92,D
-12.00727,142.54953,324.11,1.55,1.23,2024-10-04,0514,A,47,6.1NRT,295.62,25.39,D
-12.01462,142.41823,326.04,1.52,1.22,2024-10-04,0514,A,49,6.1NRT,301.05,25.53,D
-12.04492,141.88747,329.73,1.39,1.17,2024-10-04,0514,A,79,6.1NRT,304.18,28.44,D
-12.78076,135.79779,324.49,1.17,1.08,2024-10-04,0514,A,48,6.1NRT,307.75,8.15,D
-11.85327,141.9989,328.55,1.43,1.18,2024-10-04,0514,A,61,6.1NRT,300.83,28.27,D
-11.84283,141.99715,331.4,1.43,1.18,2024-10-04,0514,A,71,6.1NRT,301.31,34.3,D
-11.54684,142.41226,345.43,1.54,1.22,2024-10-04,0514,A,93,6.1NRT,302.72,79.74,D
-11.54912,142.3985,339.91,1.54,1.22,2024-10-04,0514,A,84,6.1NRT,301.71,61.33,D
-12.55858,135.61705,327.08,1.19,1.08,2024-10-04,0514,A,61,6.1NRT,308.15,13.95,D
-11.5394,142.43265,324.94,1.55,1.23,2024-10-04,0514,A,68,6.1NRT,297.85,24.28,D
-11.5416,142.41879,328.49,1.55,1.23,2024-10-04,0514,A,50,6.1NRT,300.14,28.64,D
-11.54602,142.32117,355.77,1.52,1.22,2024-10-04,0514,A,98,6.1NRT,302.42,120.17,D
-12.50638,135.78264,323.73,1.16,1.07,2024-10-04,0514,A,43,6.1NRT,302.95,12.77,D
-12.48968,135.83354,331.65,1.16,1.07,2024-10-04,0514,A,79,6.1NRT,305.4,22.63,D
-11.52036,142.27498,326.73,1.51,1.21,2024-10-04,0514,A,80,6.1NRT,302.03,27.81,D
-12.48018,135.83218,325,1.16,1.07,2024-10-04,0514,A,45,6.1NRT,303.18,12.16,D
-13.05715,131.34915,328.89,2.44,1.51,2024-10-04,0514,A,54,6.1NRT,302.37,41.86,D
-11.50525,142.30022,334.57,1.52,1.22,2024-10-04,0514,A,86,6.1NRT,301.88,43.32,D
-11.50745,142.28671,322.33,1.51,1.21,2024-10-04,0514,A,65,6.1NRT,297.53,15.7,D
-11.51836,142.21941,329.42,1.5,1.21,2024-10-04,0514,A,68,6.1NRT,297.16,31.61,D
-11.46181,142.36284,324.45,1.54,1.22,2024-10-04,0514,A,39,6.1NRT,302.3,17.77,D
-11.48636,142.214,331.1,1.5,1.21,2024-10-04,0514,A,35,6.1NRT,300.54,30.17,D
-11.48856,142.20064,344.28,1.49,1.21,2024-10-04,0514,A,92,6.1NRT,301.79,67.42,D
-11.48359,142.2077,339.19,1.5,1.21,2024-10-04,0514,A,85,6.1NRT,302.9,53.24,D
-11.48569,142.19435,340.46,1.49,1.21,2024-10-04,0514,A,84,6.1NRT,302.16,56.84,D
-11.44282,142.32585,343.71,1.53,1.22,2024-10-04,0514,A,92,6.1NRT,301.37,67.96,D
-11.43424,142.31042,324.23,1.53,1.22,2024-10-04,0514,A,34,6.1NRT,299.57,19.11,D
-11.441,142.13222,328.13,1.48,1.2,2024-10-04,0514,A,45,6.1NRT,302.71,26.01,D
-11.41737,142.21046,325.74,1.5,1.21,2024-10-04,0514,A,37,6.1NRT,302.68,21.01,D
-12.38887,135.5432,324.44,1.2,1.09,2024-10-04,0514,A,49,6.1NRT,301.39,13.73,D
-12.36956,135.51195,350.72,1.2,1.09,2024-10-04,0514,A,95,6.1NRT,305.89,63.43,D
-12.21723,136.53857,321.2,1.07,1.03,2024-10-04,0514,A,57,6.1NRT,304.89,7.93,D
-12.79429,132.11278,339.91,2.1,1.41,2024-10-04,0514,A,58,6.1NRT,306.63,77.71,D
-12.33326,135.56169,332.86,1.19,1.09,2024-10-04,0514,A,62,6.1NRT,306.03,21.72,D
-12.78412,132.09221,342.25,2.11,1.41,2024-10-04,0514,A,88,6.1NRT,305.44,90.28,D
-12.32364,135.5603,327.56,1.19,1.09,2024-10-04,0514,A,34,6.1NRT,304.49,12.98,D
-12.76232,132.16612,339.71,2.08,1.4,2024-10-04,0514,A,86,6.1NRT,300.99,76.25,D
-12.31546,135.54817,333.79,1.19,1.09,2024-10-04,0514,A,81,6.1NRT,306.63,22.64,D
-12.31691,135.53743,334.16,1.19,1.09,2024-10-04,0514,A,82,6.1NRT,306.95,21.84,D
-12.74987,132.16444,390.66,2.08,1.4,2024-10-04,0514,A,100,6.1NRT,308.66,538.49,D
-12.75216,132.14568,352.99,2.09,1.41,2024-10-04,0514,A,96,6.1NRT,301.54,148.45,D
-12.30872,135.52527,327.41,1.2,1.09,2024-10-04,0514,A,45,6.1NRT,306.48,10.29,D
-12.38785,134.93065,326.85,1.3,1.13,2024-10-04,0514,A,71,6.1NRT,303.14,17.32,D
-12.75116,132.04883,333.33,2.12,1.42,2024-10-04,0514,A,53,6.1NRT,303.97,58.77,D
-12.30052,135.51314,337.04,1.2,1.09,2024-10-04,0514,A,85,6.1NRT,305.44,28.71,D
-12.3063,135.46982,328.78,1.2,1.09,2024-10-04,0514,A,71,6.1NRT,307.57,14.46,D
-12.72496,132.16127,337.67,2.08,1.4,2024-10-04,0514,A,79,6.1NRT,310.68,61.7,D
-12.29699,135.51799,327.76,1.2,1.09,2024-10-04,0514,A,62,6.1NRT,305.58,15.1,D
-12.29848,135.50723,327.63,1.2,1.09,2024-10-04,0514,A,60,6.1NRT,304.78,15.4,D
-12.30149,135.48561,335.07,1.2,1.09,2024-10-04,0514,A,83,6.1NRT,306.55,27.66,D
-12.30299,135.47478,360.07,1.2,1.09,2024-10-04,0514,A,100,6.1NRT,308.98,92.5,D
-12.3045,135.46393,331.45,1.2,1.09,2024-10-04,0514,A,78,6.1NRT,306.63,18.95,D
-12.74594,132.17773,343.17,2.07,1.4,2024-10-04,0514,A,88,6.1NRT,307.17,87.46,D
-12.74835,132.15907,380.59,2.08,1.4,2024-10-04,0514,A,100,6.1NRT,308.11,399.01,D
-12.29333,135.4734,327.33,1.2,1.09,2024-10-04,0514,A,53,6.1NRT,304.68,13.31,D
-12.74802,132.06287,339.43,2.12,1.41,2024-10-04,0514,A,78,6.1NRT,305.49,81.57,D
-12.72344,132.15593,335.69,2.08,1.4,2024-10-04,0514,A,80,6.1NRT,310.71,54.49,D
-12.37636,134.71773,328.1,1.34,1.15,2024-10-04,0514,A,73,6.1NRT,304,20.96,D
-12.37801,134.70555,327.33,1.34,1.15,2024-10-04,0514,A,71,6.1NRT,303.86,19.3,D
-12.70626,132.19176,339.95,2.07,1.4,2024-10-04,0514,A,87,6.1NRT,308.09,75.19,D
-12.21889,135.44058,336.35,1.21,1.09,2024-10-04,0514,A,78,6.1NRT,309.56,27.06,D
-12.22034,135.42967,347.32,1.21,1.09,2024-10-04,0514,A,92,6.1NRT,310.24,50.8,D
-12.2218,135.41873,333.52,1.21,1.09,2024-10-04,0514,A,69,6.1NRT,309.04,21.12,D
-12.21469,135.4446,328.41,1.2,1.09,2024-10-04,0514,A,63,6.1NRT,307.15,15.49,D
-12.21621,135.43372,341.99,1.21,1.09,2024-10-04,0514,A,89,6.1NRT,309.64,40.44,D
-12.21772,135.42281,341.11,1.21,1.09,2024-10-04,0514,A,88,6.1NRT,309.61,37.94,D
-12.20804,135.42139,328.26,1.21,1.09,2024-10-04,0514,A,59,6.1NRT,306.77,15.07,D
-12.089,135.71982,334.16,1.16,1.07,2024-10-04,0514,A,0,6.1NRT,306.34,23.73,D
-12.62486,131.46817,331.15,2.35,1.48,2024-10-04,0514,A,47,6.1NRT,303.51,48.43,D
-12.63491,131.38245,330.75,2.39,1.49,2024-10-04,0514,A,44,6.1NRT,305.82,45.17,D
-12.08425,135.72414,326.94,1.16,1.07,2024-10-04,0514,A,39,6.1NRT,305.94,13.43,D
-12.11679,135.49095,327.38,1.19,1.09,2024-10-04,0514,A,68,6.1NRT,303.09,16.58,D
-12.07474,135.72279,331.45,1.16,1.07,2024-10-04,0514,A,69,6.1NRT,305.6,20.8,D
-12.10865,135.47876,321.62,1.2,1.09,2024-10-04,0514,A,0,6.1NRT,302.24,8.7,D
-12.06524,135.72139,335.03,1.16,1.07,2024-10-04,0514,A,78,6.1NRT,305.14,28.15,D
-12.62826,131.46355,332.09,2.35,1.48,2024-10-04,0514,A,51,6.1NRT,303.67,52.93,D
-12.05574,135.71997,324.71,1.16,1.07,2024-10-04,0514,A,51,6.1NRT,303.78,13.81,D
-12.05719,135.70949,327.84,1.16,1.07,2024-10-04,0514,A,52,6.1NRT,304.95,17.16,D
-12.62573,131.3763,332.14,2.39,1.49,2024-10-04,0514,A,57,6.1NRT,303.61,58.16,D
-12.58083,131.41414,347.61,2.37,1.49,2024-10-04,0514,A,93,6.1NRT,302.41,153.98,D
-11.99737,135.68365,326.25,1.16,1.07,2024-10-04,0514,A,70,6.1NRT,304.6,11.93,D
-12.00324,135.64166,323.34,1.17,1.08,2024-10-04,0514,A,49,6.1NRT,306.08,8.84,D
-11.96304,135.72128,344.07,1.16,1.07,2024-10-04,0514,A,90,6.1NRT,304,48.42,D
-11.96448,135.71088,339.67,1.16,1.07,2024-10-04,0514,A,87,6.1NRT,301.27,38.61,D
-12.12358,134.38823,326.2,1.39,1.17,2024-10-04,0514,A,44,6.1NRT,303.51,17.98,D
-12.18666,133.47047,343.24,1.62,1.25,2024-10-04,0514,A,90,6.1NRT,304.03,75.91,D
-12.12174,133.79327,334.62,1.53,1.22,2024-10-04,0514,A,82,6.1NRT,305.74,39.32,D
-12.13272,133.70978,330.45,1.55,1.23,2024-10-04,0514,A,75,6.1NRT,304.43,27.76,D
-12.13457,133.69569,331.25,1.56,1.23,2024-10-04,0514,A,78,6.1NRT,304.14,30.6,D
-12.31999,131.84619,321.89,2.17,1.43,2024-10-04,0514,A,35,6.1NRT,301.99,20.01,D
-12.32236,131.82658,322.7,2.18,1.43,2024-10-04,0514,A,37,6.1NRT,303.51,23.02,D
-12.3073,131.84454,327.89,2.17,1.43,2024-10-04,0514,A,68,6.1NRT,302.47,39.8,D
-12.3193,131.83919,330.65,2.17,1.43,2024-10-04,0514,A,77,6.1NRT,302.72,53.57,D
-12.30661,131.83757,324.68,2.17,1.43,2024-10-04,0514,A,67,6.1NRT,302.86,30.95,D
-12.10842,133.10036,328.32,1.72,1.29,2024-10-04,0514,A,64,6.1NRT,297.12,24.48,D
-12.11041,133.08482,330.95,1.73,1.29,2024-10-04,0514,A,69,6.1NRT,303.65,34.62,D
-12.09501,133.11435,331.6,1.72,1.29,2024-10-04,0514,A,79,6.1NRT,297.84,32.79,D
-12.09698,133.09888,326.14,1.72,1.29,2024-10-04,0514,A,44,6.1NRT,297.56,20.01,D
-12.08556,133.09734,349.93,1.72,1.29,2024-10-04,0514,A,94,6.1NRT,299.11,105.63,D
-8.97601,140.92882,320.65,1.34,1.15,2024-10-04,0514,A,74,6.1NRT,300.75,15.68,D
-8.9565,140.9872,319.44,1.36,1.15,2024-10-04,0514,A,47,6.1NRT,298.37,12.77,D
-8.81544,140.97681,318.45,1.36,1.16,2024-10-04,0514,A,70,6.1NRT,298.1,11.41,D
-8.81729,140.96471,328.97,1.36,1.15,2024-10-04,0514,A,82,6.1NRT,300.18,28.92,D
-8.59453,140.94147,316.32,1.36,1.16,2024-10-04,0514,A,27,6.1NRT,296.15,9.86,D
-8.53858,140.77977,330.6,1.33,1.14,2024-10-04,0514,A,83,6.1NRT,301.45,28.87,D
-8.5284,140.646,324.73,1.31,1.13,2024-10-04,0514,A,62,6.1NRT,300.82,18.79,D
-8.51837,140.64441,328.52,1.31,1.13,2024-10-04,0514,A,81,6.1NRT,297.05,24.15,D
-8.35297,140.65358,318.75,1.32,1.14,2024-10-04,0514,A,52,6.1NRT,300.34,13.58,D
-8.17883,140.38986,319.3,1.28,1.12,2024-10-04,0514,A,34,6.1NRT,301.79,9.15,D
